epoch,acc,loss,val_acc,val_loss
41,0.62168266526189386,0.84996925169030935,0.61000000238418584,0.87304656934738156
42,0.62507058179425623,0.84743540129508088,0.6160000052452087,0.87574291467666621
43,0.61857707503150239,0.85199488414202218,0.60800000429153445,0.87535002231597903
44,0.62704686658117204,0.84235644488601213,0.60400000286102296,0.88039168357849118
45,0.63636363636363635,0.83274990737539167,0.60000000095367434,0.87246026134490962
46,0.62987013007206538,0.8323518721011316,0.60200000238418583,0.87447479581832888
47,0.63269339376489431,0.84099901210514583,0.62800000238418574,0.87186996078491208
48,0.63297572003320945,0.83558632377040787,0.62400000572204595,0.86962869882583615
49,0.62930547743446741,0.83027800108200411,0.60400000572204593,0.87404044485092158
50,0.63805759457933375,0.82610428387131951,0.62800000238418574,0.86744174003601071
51,0.6397515531989022,0.82925201519137381,0.62600000858306881,0.85813689517974856
52,0.63382269914105815,0.82281608530385963,0.61800000572204594,0.86587232065200803
53,0.63579898382700617,0.82843176568718968,0.62400000572204595,0.86535935306549072
54,0.63721061567342063,0.82617574135911187,0.62000000572204594,0.86385551166534424
55,0.63975155299696662,0.8256231357592233,0.62200000095367436,0.8589784965515137
56,0.64342179552839673,0.81674593717347832,0.64000000238418575,0.84849687671661378
57,0.64398644853621001,0.8141176706986667,0.62800000715255733,0.85958454895019532
58,0.65386787139379932,0.80829694552451192,0.62400000095367436,0.85604733657836918
59,0.65330321882351317,0.81339132294420602,0.63800000524520872,0.84928804302215577
60,0.65810276673110712,0.81506360718114845,0.64200000095367427,0.84356232929229735
61,0.64624505949047306,0.80337864695666938,0.63000000381469723,0.85221317005157471
62,0.65612648261730988,0.80658132339318145,0.63600000858306882,0.84440936803817745
63,0.65725578789250583,0.80506694983251348,0.63800000524520872,0.83581085968017577
64,0.65160926023760057,0.80641441854092444,0.64200000381469724,0.84089452075958249
65,0.64906832306550633,0.80070737786780366,0.63200000429153447,0.85011899280548098
66,0.65838509336963746,0.7965625220271304,0.65000000667572022,0.83748882341384889
67,0.66007905148436696,0.79676811221223443,0.64600000524520873,0.84168135261535648
68,0.65810276720229011,0.7942170882076951,0.64200000238418575,0.83185125732421872
69,0.65358554499086052,0.79787779100058376,0.63800000524520872,0.83793683433532717
70,0.65330321892448096,0.79833739494483125,0.63800000381469724,0.84001257228851323
71,0.66007905131608735,0.78835336307830428,0.65200000667572022,0.84095372104644772
72,0.65951439884676899,0.78703709105729114,0.64400000190734863,0.83461085128784185
73,0.66374929458794796,0.78560202078655039,0.63800000667572021,0.84379312133789064
74,0.66233766264056571,0.78377711577714326,0.64600000524520873,0.82617121124267578
75,0.67221908519525164,0.77998548661969191,0.63400000095367437,0.83272525215148929
76,0.66854884276478932,0.77480927394110899,0.66000000524520874,0.82367767524719238
77,0.67701863394424378,0.78162554059575196,0.65000000381469725,0.82151081562042239
78,0.66883116923503994,0.78024249558796122,0.65200000190734864,0.82606158447265621
79,0.66346696821866502,0.78137208135164371,0.63800000524520872,0.82009215450286865
80,0.66883116903310436,0.77630130366912875,0.64199999904632565,0.81842136287689204
81,0.67532467572854649,0.77153542666432551,0.65000000667572022,0.82984186649322511
82,0.6753246752573635,0.770322764815078,0.65600000667572023,0.81733535432815552
83,0.67193675902790428,0.77137819277506503,0.64600000667572022,0.81208417749404904
84,0.67871259215994117,0.76269932576722843,0.66200000810623172,0.81774113416671756
85,0.68266516112796605,0.75754770860370435,0.66200000667572023,0.81287921047210698
86,0.67814793921943983,0.76103642631694468,0.64400000381469724,0.80835924434661866
87,0.67476002272073321,0.75642191428104277,0.66400000667572023,0.80845329236984254
88,0.68181818212108514,0.75887716200175359,0.65200000190734864,0.81553376102447506
89,0.68210050822112067,0.75600288797407622,0.66600000190734865,0.80470925998687748
90,0.68068887654298582,0.74947911352844709,0.65400000667572022,0.80213635444641118
91,0.67927724479753915,0.76001023128839085,0.65000000572204586,0.80502959585189815
92,0.68294748742993705,0.75182499510632073,0.65000000524520873,0.80900529766082763
93,0.68520609865344762,0.74525608914104446,0.65600000667572023,0.80041589021682735
94,0.68802936207702914,0.74695977600599528,0.66800000524520875,0.79858713722229002
95,0.68718238323842784,0.74682405585962663,0.66000000524520874,0.78936024475097655
96,0.69198193151623699,0.74316809185476107,0.64400000095367427,0.79616175317764282
97,0.69508752141006913,0.73805934342201784,0.66000000381469726,0.79605449581146237
98,0.68887634145412524,0.73521300586585203,0.64800000381469725,0.80010693216323847
99,0.70186335444113823,0.72531551593848365,0.66199999904632567,0.79303771018981939
100,0.68972332056197383,0.73942286806009638,0.64599999952316289,0.79891926908493038
101,0.69452286857053558,0.73114574807030819,0.65600000524520874,0.78644159650802614
102,0.68605307729011333,0.73284770959787349,0.65600000381469725,0.79214437007904048
103,0.68972332002347903,0.73000424322874646,0.65400000667572022,0.7895141921043396
104,0.6902879733005397,0.73139657420939741,0.65000000238418576,0.77997212791442871
105,0.70129870143332496,0.72015014016513834,0.65400000381469725,0.79473288059234615
106,0.69536984794763168,0.72916080331075395,0.65800000238418577,0.78219686079025263
107,0.69932241681468887,0.7206430117468724,0.64600000095367427,0.78044101190567017
