epoch,acc,loss,val_acc,val_loss
36,0.61979166666666663,0.85288059090574586,0.6669921875,0.79293876700103283
37,0.63313802083333337,0.82855685489873088,0.5830078125,0.85764689929783344
38,0.64388020833333337,0.83777040305236972,0.6376953125,0.81133345700800419
39,0.63900414937759331,0.83071650509023076,0.63671875,0.86335288360714912
40,0.65737051792828682,0.78805175457263532,0.6591796875,0.7917260080575943
41,0.6328125,0.82248063012957573,0.6552734375,0.80770117603242397
42,0.65266927083333337,0.81479347186783946,0.6435546875,0.7938404493033886
43,0.63053385416666663,0.84218205325305462,0.662109375,0.7789037823677063
44,0.63509114583333337,0.81932877252499259,0.6669921875,0.76775508373975754
45,0.67350260416666663,0.78599179287751519,0.625,0.80329282954335213
46,0.669921875,0.79914641566574574,0.654296875,0.78218845091760159
47,0.66084873374401099,0.80317679751335469,0.6845703125,0.7827517706900835
48,0.68343393695506371,0.75606017061562281,0.685546875,0.74288311041891575
49,0.6484375,0.80261024211843812,0.6845703125,0.78179400786757469
50,0.66536458333333337,0.78707762435078621,0.6513671875,0.77052816934883595
51,0.64615885416666663,0.82442944745222724,0.6943359375,0.73822682164609432
52,0.65006510416666663,0.79455808674295747,0.7001953125,0.73278042860329151
53,0.66438802083333337,0.76114494881282246,0.6708984375,0.74202555045485497
54,0.66634114583333337,0.77664348048468435,0.701171875,0.71666313335299492
55,0.68001368925393568,0.77862165857063104,0.70703125,0.74899647943675518
56,0.68410462776659964,0.72902102123803536,0.662109375,0.76487202011048794
57,0.66536458333333337,0.77440895885229111,0.681640625,0.7962704598903656
58,0.68522135416666663,0.75823490352680289,0.6455078125,0.76050727628171444
59,0.65592447916666663,0.79688259276250994,0.6865234375,0.74086426757276058
60,0.6708984375,0.77726241449515021,0.6904296875,0.71322522312402725
61,0.677734375,0.74074538548787439,0.6796875,0.72117254137992859
62,0.69140625,0.7475201406826576,0.6953125,0.70156214945018291
63,0.69052558782849238,0.75602802302415273,0.697265625,0.75481800734996796
64,0.69986719787516605,0.69844238982495088,0.701171875,0.68672382459044456
65,0.677734375,0.75243964294592536,0.6796875,0.77866611257195473
66,0.69270833333333337,0.73790439000974095,0.6689453125,0.71069244481623173
67,0.66666666666666663,0.76750504039227962,0.7080078125,0.68449709005653858
68,0.66764322916666663,0.75731498375535011,0.7265625,0.67477225698530674
69,0.68912760416666663,0.71289366576820612,0.6884765625,0.69567790813744068
70,0.70963541666666663,0.72177623026072979,0.69140625,0.67606412991881371
71,0.7039698836413415,0.73837223142120301,0.734375,0.67474062368273735
72,0.71529175050301808,0.68958822036652978,0.697265625,0.68275091052055359
73,0.69270833333333337,0.72928823096056783,0.6953125,0.73906930163502693
74,0.70247395833333337,0.72202044725418091,0.6689453125,0.69418947398662567
75,0.671875,0.76364109106361866,0.7119140625,0.67410626821219921
76,0.68684895833333337,0.73124733877678716,0.73046875,0.65618276596069336
77,0.7080078125,0.68130507568518317,0.6728515625,0.70605137012898922
78,0.7373046875,0.68957541696727276,0.69140625,0.66862336173653603
79,0.71069182389937102,0.71273795178434718,0.68359375,0.81717829219996929
80,0.7248520710059172,0.66604490749621215,0.6845703125,0.70030858367681503
81,0.69759114583333337,0.70270915267368161,0.693359375,0.7668867614120245
82,0.72721354166666663,0.68931707491477334,0.6669921875,0.68541343323886395
83,0.68489583333333337,0.74289975687861443,0.7080078125,0.64854322373867035
84,0.69954427083333337,0.70937316926817096,0.7548828125,0.6358195636421442
85,0.7216796875,0.66646024181197083,0.6884765625,0.64728128351271152
86,0.72884114583333337,0.67245818985005223,0.7265625,0.62808770313858986
87,0.71991701244813278,0.69202482684890265,0.7255859375,0.65681931003928185
88,0.73339973439575035,0.64631422659552906,0.7392578125,0.63077873177826405
89,0.7109375,0.68311258281270659,0.7109375,0.68628638982772827
90,0.71744791666666663,0.68581423132369912,0.6806640625,0.6663892138749361
91,0.71061197916666663,0.71353861720611655,0.7265625,0.65465879812836647
92,0.71158854166666663,0.69539078325033188,0.748046875,0.61403314583003521
93,0.72721354166666663,0.64360153116285801,0.7197265625,0.60726075246930122
94,0.74153645833333337,0.65324774632851279,0.728515625,0.6143074668943882
95,0.72861054072553044,0.68310049657622562,0.7607421875,0.63959312066435814
96,0.73608316566063048,0.63396429042141367,0.7392578125,0.61414752714335918
97,0.72786458333333337,0.6538087846711278,0.724609375,0.649832459166646
98,0.728515625,0.66747557558119297,0.7275390625,0.6093177143484354
99,0.71028645833333337,0.7137710303068161,0.748046875,0.61846054345369339
100,0.71126302083333337,0.68123507002989447,0.728515625,0.62240558117628098
101,0.73795572916666663,0.62607619507859147,0.734375,0.58749029412865639
102,0.75553385416666663,0.63234555038313067,0.73828125,0.610582510009408
103,0.73686030428769023,0.65585705872630262,0.7451171875,0.64730662666261196
104,0.74236387782204516,0.61902946154593153,0.7626953125,0.59677882306277752
105,0.7353515625,0.64577554104228818,0.7568359375,0.59805094636976719
106,0.740234375,0.64490407705307007,0.7412109375,0.59683463536202908
107,0.71256510416666663,0.70310177591939771,0.732421875,0.61936637759208679
108,0.7255859375,0.66265283462901914,0.755859375,0.58272396959364414
109,0.7509765625,0.60661469865590334,0.76171875,0.56520962901413441
110,0.76334635416666663,0.61558164656162262,0.75390625,0.57726427167654037
111,0.73648186173853525,0.64878501431489954,0.724609375,0.61659553088247776
112,0.75788061703554666,0.60283112576410003,0.7548828125,0.57162024546414614
113,0.73079427083333337,0.63835443773617351,0.75,0.57651240285485983
114,0.73990885416666663,0.62712769396603107,0.7490234375,0.57929559797048569
115,0.71875,0.68948899706204736,0.7392578125,0.60148936882615089
116,0.73274739583333337,0.64402993054439628,0.75390625,0.5809593852609396
117,0.755859375,0.59134810014317429,0.7490234375,0.58525178954005241
118,0.77571614583333337,0.58711709175258875,0.7587890625,0.56515646167099476
119,0.73780487804878048,0.64126651686159419,0.748046875,0.58150456659495831
120,0.76084010840108396,0.5832959719224351,0.7548828125,0.56036160606890917
121,0.7568359375,0.61219931642214453,0.7646484375,0.57596620079129934
122,0.74739583333333337,0.62108505548288429,0.748046875,0.59157080575823784
123,0.72526041666666663,0.67447708485027158,0.7587890625,0.58580213785171509
124,0.7421875,0.62409671675413847,0.759765625,0.57585492543876171
125,0.763671875,0.57152884143094218,0.7626953125,0.54705427400767803
126,0.78645833333333337,0.57167447047928965,0.7724609375,0.55280910711735487
127,0.74982888432580419,0.61455117092862432,0.7626953125,0.5675501124933362
128,0.76794097920858484,0.57827542129576726,0.765625,0.55130377970635891
129,0.76302083333333337,0.58998061406115687,0.76171875,0.63301354087889194
130,0.75032552083333337,0.60508721259733045,0.7607421875,0.575184291228652
131,0.73209635416666663,0.6572333608443538,0.7587890625,0.59253242425620556
132,0.75,0.60916616643468535,0.7822265625,0.54581012204289436
133,0.7724609375,0.55497723165899515,0.7744140625,0.55308206286281347
134,0.78059895833333337,0.56694388296455145,0.77734375,0.54115539044141769
135,0.75598904859685145,0.60007781086108358,0.7841796875,0.55892207846045494
136,0.77934272300469487,0.55160120957094416,0.7578125,0.56666593533009291
137,0.77864583333333337,0.56840666849166155,0.748046875,0.63812337443232536
138,0.75260416666666663,0.59146256217112148,0.76171875,0.53778053168207407
139,0.73958333333333337,0.64952228156228864,0.7568359375,0.57041031308472157
140,0.74641927083333337,0.59610435459762812,0.77734375,0.54542743414640427
141,0.77018229166666663,0.54689630338301265,0.779296875,0.5361746409907937
142,0.78352864583333337,0.56021009447673953,0.787109375,0.53857673425227404
143,0.7580424366872005,0.59820634552738505,0.7626953125,0.55204835254698992
144,0.77900737759892691,0.54469621509293598,0.767578125,0.53755391947925091
145,0.77376302083333337,0.56075384529928363,0.7607421875,0.56618284713476896
146,0.75227864583333337,0.59442534918586409,0.763671875,0.53902579098939896
147,0.74641927083333337,0.64144888706505299,0.7666015625,0.57893966417759657
148,0.76171875,0.58161053775499261,0.763671875,0.54477369319647551
149,0.79069010416666663,0.52776696005215251,0.7412109375,0.58131776750087738
150,0.79427083333333337,0.54381367471069098,0.7666015625,0.51935196295380592
151,0.76521438450899026,0.58504543835258582,0.7705078125,0.56046864669770002
152,0.78552456839309426,0.54342774420501705,0.76953125,0.52051047701388597
153,0.791015625,0.5415080847839514,0.765625,0.58785770088434219
154,0.76888020833333337,0.57267994464685523,0.779296875,0.52069901674985886
155,0.7509765625,0.62495820689946413,0.7880859375,0.54611094202846289
156,0.767578125,0.56694928215195739,0.7880859375,0.51808219589293003
157,0.78125,0.53397484899808967,0.765625,0.49708734452724457
158,0.7919921875,0.53162956330925226,0.7763671875,0.52212489489465952
159,0.76763485477178428,0.57698781595901583,0.779296875,0.53492121957242489
160,0.79847277556440899,0.51786047150473669,0.7763671875,0.50932841002941132
161,0.7998046875,0.53210563150544965,0.7646484375,0.55252924934029579
162,0.77864583333333337,0.55088759648303187,0.77734375,0.51842838525772095
163,0.75390625,0.60932245509078109,0.7802734375,0.52019795589148998
164,0.78125,0.5491312940915426,0.794921875,0.5095681631937623
165,0.79720052083333337,0.50243071218331659,0.7724609375,0.53716138284653425
166,0.79752604166666663,0.51714840003599727,0.7998046875,0.53978391550481319
167,0.77515400410677615,0.55988904449917898,0.7861328125,0.53037832863628864
168,0.80114017437961105,0.49968427736474552,0.7744140625,0.5090558510273695
169,0.794921875,0.52351262172063195,0.7431640625,0.58005224168300629
170,0.77962239583333337,0.54847356956452131,0.7861328125,0.52700977958738804
171,0.75553385416666663,0.60369645959387219,0.720703125,0.62859049439430237
172,0.78255208333333337,0.54807822251071536,0.79296875,0.49968606419861317
173,0.79231770833333337,0.49725516078372795,0.775390625,0.51264976058155298
174,0.80501302083333337,0.52028443136562907,0.7802734375,0.50614959001541138
175,0.77247579529737209,0.5556533065770094,0.7841796875,0.56389305368065834
176,0.79482071713147406,0.50828813431984876,0.7841796875,0.50007433164864779
177,0.80403645833333337,0.50413685431703925,0.75390625,0.54384593665599823
178,0.79296875,0.5348947445551554,0.79296875,0.49958635587245226
179,0.771484375,0.58635208662599325,0.7939453125,0.52691791672259569
180,0.79069010416666663,0.52176580453912413,0.7919921875,0.49841935466974974
181,0.7998046875,0.49911036062985659,0.7919921875,0.50110546685755253
182,0.81087239583333337,0.49534887572129566,0.7744140625,0.49936970230191946
183,0.79302168021680219,0.53957654284389034,0.779296875,0.5027485303580761
184,0.801490514905149,0.49435641224114957,0.794921875,0.48839326296001673
185,0.80924479166666663,0.48996876459568739,0.76171875,0.53685348760336637
186,0.8046875,0.52629870300491655,0.78515625,0.50570245273411274
187,0.7666015625,0.58562389078239596,0.779296875,0.50431334413588047
188,0.79329427083333337,0.5311150224879384,0.79296875,0.49681482091546059
189,0.8095703125,0.47636025833586854,0.796875,0.50275702960789204
190,0.81087239583333337,0.49532906121263903,0.783203125,0.49136601388454437
191,0.78008298755186722,0.54336567822055448,0.796875,0.49620122648775578
192,0.80909694555112877,0.48079219461476819,0.7978515625,0.49457777570933104
193,0.8076171875,0.49038785199324292,0.765625,0.55539807677268982
194,0.79915364583333337,0.5157282895719012,0.7890625,0.50330225192010403
195,0.77766927083333337,0.57172531758745515,0.798828125,0.52030608989298344
196,0.79166666666666663,0.53030585621794069,0.787109375,0.49866178724914789
197,0.80794270833333337,0.48788088870545226,0.796875,0.50096078589558601
198,0.8232421875,0.48341625494261581,0.7861328125,0.49494745582342148
199,0.7818118948824343,0.53965424780281745,0.79296875,0.49622430931776762
200,0.80378486055776888,0.48325116445828642,0.787109375,0.48532450385391712
201,0.80533854166666663,0.49665699992328882,0.7734375,0.55653062555938959
202,0.798828125,0.51551954044649995,0.7880859375,0.50003483518958092
203,0.77376302083333337,0.56991120645155513,0.8017578125,0.50846244022250175
204,0.7890625,0.52726938047756755,0.79296875,0.48696885816752911
205,0.80598958333333337,0.48170295233527821,0.791015625,0.48321469221264124
206,0.8154296875,0.48636576750626165,0.7919921875,0.49471150990575552
207,0.78146611341632088,0.53721355341302734,0.7998046875,0.49882761295884848
208,0.80610889774236383,0.48509761105832033,0.7939453125,0.48600893747061491
209,0.81770833333333337,0.48662644376357395,0.767578125,0.54647995345294476
210,0.802734375,0.52074843210478627,0.794921875,0.49753146059811115
211,0.77766927083333337,0.56115332494179404,0.7880859375,0.50955625157803297
212,0.7919921875,0.52113573842992389,0.794921875,0.49503758829087019
213,0.7978515625,0.48700015526264906,0.802734375,0.48671606369316578
214,0.81705729166666663,0.48317793787767488,0.7978515625,0.49220854882150888
215,0.78439425051334699,0.53254764726223558,0.7900390625,0.49515425879508257
216,0.80784708249496984,0.47527610700974759,0.798828125,0.48215213976800442
217,0.81640625,0.48696605457613867,0.7744140625,0.5457851542159915
218,0.79622395833333337,0.51897396333515644,0.783203125,0.50440210662782192
219,0.77213541666666663,0.5708788949996233,0.7890625,0.50827119592577219
220,0.79947916666666663,0.51722664479166269,0.794921875,0.50001276656985283
221,0.80208333333333337,0.47685256445159513,0.7998046875,0.47822915110737085
222,0.8251953125,0.46928600315004587,0.78125,0.4950730549171567
223,0.78215767634854771,0.52806099621452818,0.7890625,0.49617618601769209
224,0.80478087649402386,0.48254355428070028,0.7890625,0.48099905531853437
225,0.80891927083333337,0.49677001560727757,0.7802734375,0.52241763658821583
226,0.7978515625,0.50936891324818134,0.7900390625,0.49321033339947462
227,0.77766927083333337,0.56239470653235912,0.787109375,0.51790265087038279
228,0.80403645833333337,0.50913063157349825,0.7890625,0.49363127443939447
229,0.796875,0.47809983355303604,0.794921875,0.48578253574669361
230,0.82291666666666663,0.48289594457795221,0.7919921875,0.49989692028611898
231,0.79149377593360992,0.52414020624676438,0.7900390625,0.49981737416237593
232,0.80942895086321376,0.48139482218856278,0.79296875,0.47856044583022594
233,0.8193359375,0.48280976588527363,0.771484375,0.53835433721542358
234,0.8046875,0.50581110579272115,0.7841796875,0.49495370872318745
235,0.7734375,0.55411027620236075,0.8115234375,0.50520104914903641
236,0.80143229166666663,0.51001548891266191,0.787109375,0.49157561454921961
237,0.80501302083333337,0.47243949212133884,0.8037109375,0.49373757001012564
238,0.8193359375,0.4809764449795087,0.796875,0.48842324782162905
239,0.78476589797344509,0.52510293207120262,0.7958984375,0.50340926088392735
240,0.81525312294543062,0.46412403848730049,0.7822265625,0.49130364786833525
241,0.81705729166666663,0.48550672068571049,0.75,0.55232416279613972
242,0.802734375,0.50913808929423487,0.794921875,0.49973006453365088
243,0.77408854166666663,0.55838217089573539,0.787109375,0.50876861531287432
244,0.802734375,0.51338686142116785,0.7822265625,0.49159439373761415
245,0.81282552083333337,0.47029168717563152,0.7890625,0.49834823235869408
246,0.8154296875,0.49079050030559301,0.78515625,0.49045398272573948
247,0.78610540725530453,0.51990005185012944,0.783203125,0.49603276234120131
248,0.81287726358148893,0.46920224704413027,0.79296875,0.4820539578795433
249,0.814453125,0.49075216986238956,0.7861328125,0.50396765116602182
250,0.80240885416666663,0.50646332930773497,0.79296875,0.49609588179737329
251,0.7822265625,0.55688902176916599,0.80078125,0.49656559620052576
252,0.80078125,0.5074277576059103,0.7900390625,0.4826710494235158
253,0.8125,0.47198729465405148,0.798828125,0.49243870750069618
254,0.82096354166666663,0.48092785105109215,0.7861328125,0.48891938757151365
255,0.78319502074688796,0.52823020708985513,0.78515625,0.49472687859088182
256,0.81108897742363872,0.46949589808791836,0.7890625,0.47979197837412357
257,0.8173828125,0.48187091030801338,0.78515625,0.49943556077778339
258,0.80729166666666663,0.50592783807466424,0.7978515625,0.4920929903164506
